id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10193442733005186124,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,f122a2e9,f88782a8,1,0,20508,320,50,2351,3,163,-1,61
10146071206408262994,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,348533f2,2203a096,1,0,15699,320,50,1722,0,35,-1,79
1019239708053164225,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec0dfd3d,8b1aa260,1,0,17753,320,50,1993,2,1063,100084,33
10254478221200222643,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2c628a57,76dc4769,1,0,15705,320,50,1722,0,35,-1,79
10178071260987758393,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5a696cd,8a4875bd,1,0,15702,320,50,1722,0,35,100084,79
10171361555707534488,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,3f56fff2,1f0bc64f,1,0,18993,320,50,2161,0,35,-1,157
10284100626333045895,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,d2d27b1f,05b9fa1b,1,0,20596,320,50,2161,0,35,-1,157
10146713574973145747,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d739aabc,158e4944,1,0,20362,320,50,2333,0,39,-1,157
10197099850619101506,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,9ed9048d,be74e6fe,1,0,18993,320,50,2161,0,35,-1,157
10241403520100279684,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed54a747,1ccc7835,1,0,15699,320,50,1722,0,35,-1,79
10269875422433539148,0,14102100,1005,0,3dbbce24,da116696,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05e8e312,31f63ca2,1,0,20005,320,50,2283,0,163,-1,95
10194234735407750101,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,097ae329,aad45b01,1,0,20984,320,50,2371,0,551,100217,46
10208389029630184934,1,14102100,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b1c20f93,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
10224724354795753429,0,14102100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4a0ec64,68b6db2c,1,0,19771,320,50,2227,0,687,100079,48
10264440745186459272,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e68eb5b0,2347f47a,0f2161f8,a2b6e269,fe190de8,7ac6007f,1,2,18993,320,50,2161,0,35,-1,157
10174080741792148808,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23fcb691,293291c1,1,0,15705,320,50,1722,0,35,-1,79
10235489460789756727,1,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,48764430,1c6a881d,1,2,6616,320,50,576,2,35,-1,32
10158597193579016104,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,71c78775,711ee120,1,0,15699,320,50,1722,0,35,100084,79
10225176897662898865,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b5828e68,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10154258204369594732,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d494f268,7294839b,1,0,15702,320,50,1722,0,35,-1,79
10234611383393521087,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a9701afb,93a90f85,1,0,21611,320,50,2480,3,297,100111,61
10187485941669993370,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f1fd2c9d,505731e4,1,0,19771,320,50,2227,0,687,100077,48
10267099403393544554,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,14ee7185,6030d38a,069fda1d,1,2,18987,320,50,2158,3,291,-1,61
10208430212714761868,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,f62798dc,7abbbd5c,1,0,20596,320,50,2161,0,35,-1,157
10167229229324604190,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,349dd9c6,44801bc1,1,0,15702,320,50,1722,0,35,100084,79
1015492990678545404,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b7b54db9,81b42528,1,0,15702,320,50,1722,0,35,100083,79
10250576022209601956,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ce11f2e6,ecb851b2,1,0,15699,320,50,1722,0,35,100084,79
10209555868702401990,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ec3bccc6,c4cff2ea,1,0,15706,320,50,1722,0,35,-1,79
10172232447799155519,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
10185230984622157,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,484deefa,375c3d47,1,0,15705,320,50,1722,0,35,100084,79
10179840155781870157,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,9c7b6730,1,0,15704,320,50,1722,0,35,-1,79
10214679064994891908,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2f831008,5096d134,1,0,15706,320,50,1722,0,35,100084,79
10162589757548017740,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88d004bc,1f0bc64f,1,0,15699,320,50,1722,0,35,-1,79
10279420355638826467,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ac59232,8a4875bd,1,0,20366,320,50,2333,0,39,100077,157
10218580059336801079,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5b86ed25,3bd9e8e7,1,0,15699,320,50,1722,0,35,100084,79
10263509471307895305,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,44801bc1,1,0,15707,320,50,1722,0,35,-1,79
1023089947703194223,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,25000b72,779d90c2,1,0,19665,320,50,2253,2,303,-1,52
10163812154106009117,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,689ad7fa,feb189df,ecb851b2,1,3,15704,320,50,1722,0,35,-1,79
10162524196760125092,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dcde964b,36d749e5,1,0,15702,320,50,1722,0,35,-1,79
10212334296649684355,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e528aec2,44801bc1,1,0,15701,320,50,1722,0,35,100084,79
10244591331632690192,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,851e0632,2347f47a,0f2161f8,4bfd6c06,e97feb42,951b3e40,1,0,18993,320,50,2161,0,35,100034,157
1015204466914413486,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4608d519,ca73805b,76dc4769,1,0,6560,320,50,571,2,39,-1,32
10269892941284768553,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,9e17671c,fce66524,1,0,20633,320,50,2374,3,39,-1,23
10276639157430017532,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f0abb18,8a4875bd,1,0,20352,320,50,2333,0,39,100079,157
10199644519187194743,0,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ff08d722,8441e1f3,1,0,20007,320,50,2283,0,163,-1,95
10184926102240456996,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3eb6505f,81b42528,1,0,15702,320,50,1722,0,35,100083,79
10149842324767117336,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,5aab26c7,1,0,15703,320,50,1722,0,35,-1,79
10195906153952517909,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,8853a2ae,744ae245,1,0,18993,320,50,2161,0,35,-1,157
10173446841387852647,0,14102100,1005,0,3c5d765d,1b65d16a,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,0ab7d005,25fbd8f1,1,0,18993,320,50,2161,0,35,-1,157
10286881822332324466,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6769bdb2,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
10264632082495199804,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,b2f4ca4b,321f8b9d,1,0,21611,320,50,2480,3,297,100111,61
10251243874448627080,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,215a353d,462f0bdf,1,0,20362,320,50,2333,0,39,-1,157
10184176077256330283,0,14102100,1002,0,5abb07e8,82ef09a5,50e219e0,ecad2386,7801e8d9,07d7df22,87bcf814,0c95e7dd,021b641d,0,0,17081,320,50,1921,3,47,100079,23
10209096537168357791,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c64f8ed3,a5bce124,1,0,15703,320,50,1722,0,35,-1,79
10242829950283769163,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,cbb50c1c,ad5f3a44,5d7f83d0,1,0,21611,320,50,2480,3,297,100111,61
10189442092501837001,0,14102100,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,43bf22a7,36b67a2a,1,0,21612,320,50,2481,3,297,100111,61
10194742725496140865,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7aa2f125,16954458,1,0,15704,320,50,1722,0,35,100084,79
10282651685226784971,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,3ed59ed9,046ece0a,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
1016712670799344546,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,39327a1e,b50d2bf4,1,0,19665,320,50,2253,2,303,-1,52
10163620307144438102,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06f103cf,4ea23a13,1,0,15701,320,50,1722,0,35,-1,79
10258780552800450213,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,3bdf0932,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10150890087768749283,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e023e301,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
10196773678034003564,0,14102100,1005,1,13b31263,de502fb2,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2c521115,258766e2,1,0,20596,320,50,2161,0,35,-1,157
10277545024447922719,0,14102100,1005,0,395fa97c,3f797953,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,be9ebf37,68dabce1,1,0,18993,320,50,2161,0,35,-1,157
10165651400776484727,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,c144e605,1,0,15708,320,50,1722,0,35,-1,79
10212029404193660367,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,af93f2d3,7a50bc97,f3776ac6,1,0,20633,320,50,2374,3,39,-1,23
10203905128764170651,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,b0070d9a,4ea23a13,1,0,20634,320,50,2374,3,39,-1,23
10234909600424824675,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,0922d361,32928e92,04f5b394,1,0,4687,320,50,423,2,39,100148,32
10191826902757065485,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c313d5f6,fbec56bc,1,0,15703,320,50,1722,0,35,100084,79
10146305709229890242,1,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6c3237d5,3e7932d7,1,0,19771,320,50,2227,0,687,-1,48
10262207567609518480,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a72fb372,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
10259448092830169976,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c11d4143,d4897fef,1,0,19950,320,50,1800,3,167,100075,23
10262035616013430634,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,63fc4ade,8a4875bd,1,0,15699,320,50,1722,0,35,100084,79
10205523148254725762,0,14102100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dbacad8d,be6db1d7,1,0,16208,320,50,1800,3,167,100077,23
10222241741041022899,0,14102100,1005,0,9fe0fa9b,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d6d07e7d,5db079b5,1,2,20596,320,50,2161,0,35,100148,157
10234370650529682933,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,66259367,16954458,1,0,15708,320,50,1722,0,35,100083,79
10148910799275469313,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,366a1ae8,15dc77b3,1,0,21611,320,50,2480,3,297,100111,61
10171093783517746040,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,49227c50,7801e8d9,0f2161f8,043b7fa4,c7876bee,ecb851b2,4,3,21665,320,50,2493,3,35,100050,117
10181289375516518101,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,c789382b,1f0bc64f,1,0,20634,320,50,2374,3,39,-1,23
10263680697738197071,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,1f0bc64f,1,0,15701,320,50,1722,0,35,-1,79
10241688052262941828,0,14102100,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3691c9e7,d787e91b,1,0,17239,320,50,1973,3,39,-1,23
10254068796310509008,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccc9948f,0d9ae625,1,0,17037,320,50,1934,2,39,-1,16
10269251855115766114,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2ed31c69,3bd9e8e7,1,0,15706,320,50,1722,0,35,100084,79
10167538336347797215,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b61bc5e,711ee120,1,0,15699,320,50,1722,0,35,-1,79
10187574550881992006,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b61bc5e,1ccc7835,1,0,15707,320,50,1722,0,35,-1,79
10232509003836076616,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a4c46ed1,33c9c797,1,0,20352,320,50,2333,0,39,-1,157
1022783549450915703,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,5db079b5,1,2,15708,320,50,1722,0,35,-1,79
10252243177141307160,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a12ecac2,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
10146159001936780266,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,69c23bc4,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
10164073830042306575,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c9220ba4,158e4944,1,0,15703,320,50,1722,0,35,100084,79
10191965283969994391,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,89da1df3,d17a0181,1,0,15708,320,50,1722,0,35,-1,79
10183297390345550564,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,432cd280,45919d0d,1ccc7835,1,0,15708,320,50,1722,0,35,-1,79
10239152671155106869,0,14102100,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f8fb6f07,19f1f683,1,0,17894,320,50,2039,2,39,100076,32
10282551275406198198,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce77d277,1f0bc64f,1,0,16615,320,50,1863,3,39,-1,23
10172477831060628115,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c2126fd0,711ee120,1,0,15703,320,50,1722,0,35,100084,79
10162476423609405452,0,14102100,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,1b1690e8,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
10234029153473123101,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ad7660e7,779d90c2,1,0,6616,320,50,576,2,35,100130,32
10232722524032006937,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fdfc49b4,779d90c2,1,0,15702,320,50,1722,0,35,-1,79
10171503391852229476,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,504e72b1,906ac007,1,0,20366,320,50,2333,0,39,-1,157
10188773601683161470,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,f2b71cb6,34d5fa08,1,0,20596,320,50,2161,0,35,-1,157
10254627140972491931,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,89066c52,3ed09b5f,a8d2c4cf,1,0,15699,320,50,1722,0,35,-1,79
10248494579774716745,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,1f0bc64f,1,0,15701,320,50,1722,0,35,-1,79
10249549563219212376,0,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3e310a4c,05e70df4,1,0,16071,320,50,1784,2,175,100081,95
10243893739545462761,1,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,5989ecc6,836743c6,1,0,20596,320,50,2161,0,35,-1,157
10283729133590872579,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,677fec91,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
10219861968581639783,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,954f369f,ccd5189e,1,0,20596,320,50,2161,0,35,-1,157
10284306310593603037,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5824f7b,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
10149703893691230226,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,860de568,88fbaa46,1,2,15706,320,50,1722,0,35,100084,79
10276140351201614838,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4530455c,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
10168040703559866849,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,143cc47c,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
10268661774321764238,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e786144,04f5b394,1,0,15708,320,50,1722,0,35,100084,79
10170556869930871447,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,676617bf,6332421a,1,0,15705,320,50,1722,0,35,-1,79
10146124246009241836,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a16dc7d2,711ee120,1,0,15701,320,50,1722,0,35,-1,79
10218575970236617441,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,e2973778,ad21c5bd,1,0,18934,320,50,1926,2,39,100128,13
10150144107429587871,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,81d1d979,f51246a7,1,0,20751,320,50,1895,0,681,100028,101
10283081353937235902,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,32da6ce1,5096d134,1,0,20366,320,50,2333,0,39,-1,157
10278735745763189481,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,c6713b58,a5fbe35d,1,0,21611,320,50,2480,3,297,100111,61
10219566661868139233,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,38ca6f9d,0d2aee01,1,0,20362,320,50,2333,0,39,-1,157
10280580319862928427,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,16cffc2c,d787e91b,1,0,15707,320,50,1722,0,35,100084,79
10214020728529789673,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cda65db3,e9b8d8d7,1,0,15708,320,50,1722,0,35,100084,79
101873471948847040,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,342e0a30,1f0bc64f,1,0,20596,320,50,2161,0,35,-1,157
10249120418269755630,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,9c883c1d,aad45b01,1,0,20984,320,50,2371,0,551,100217,46
10271220969460496323,0,14102100,1005,0,1bf0f8d0,e2e5d9f1,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,b7708f50,27f0942f,1,0,18993,320,50,2161,0,35,-1,157
10178646895411459024,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7357d5f1,8d19d3d4,1,2,15703,320,50,1722,0,35,-1,79
10147337503370625509,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad01f018,ab7af0af,1,2,20362,320,50,2333,0,39,-1,157
10281122694262676181,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,602841e8,6332421a,1,0,15707,320,50,1722,0,35,100084,79
10208656806455709354,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d5fe4f56,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
10280505335644433537,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,34e010dd,542422a7,1,0,21611,320,50,2480,3,297,100111,61
1019846161916319447,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,49ea3580,1,0,15701,320,50,1722,0,35,-1,79
10178859928167327333,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eb604864,1aa0e912,1,0,17654,300,250,1994,2,39,-1,33
10148883107770136853,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,67287d76,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
10282627795823083021,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0cf76c1,d787e91b,1,0,19772,320,50,2227,0,687,100075,48
10200536381354033644,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,a79f3955,2e0231e4,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
10212011648113161452,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d5782209,6bfbb32f,1,0,20966,320,50,2372,0,813,-1,46
10282909009641155336,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,a43a500f,55a594f3,f07e20f8,4,3,21311,320,50,2449,0,163,100105,91
10268641079933946078,0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,bcd05a21,2d7c0179,c207a47d,0,0,21202,320,50,2427,0,169,100106,91
10246483226197847643,0,14102100,1005,0,ff61c6a9,39b3d1ff,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,833c10ae,e981565c,1,0,20359,216,36,2333,0,39,-1,157
10266882798004754830,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,04f5b394,1,0,15704,320,50,1722,0,35,-1,79
10173262122749906934,0,14102100,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f3314921,32fa85fb,1,0,20345,300,250,2331,2,39,100034,23
10269020323911367871,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,44801bc1,1,0,15703,320,50,1722,0,35,-1,79
